0.3017196456487754,0.28266913809082483,0.36529442417926006,0.28174235403151066,0.31218461521671004,0.32019315936789416,0.8084982,0.30346906
0.3095362167795727,0.28266913809082483,0.3725898905680042,0.28266913809082483,0.29129595905274897,0.30220252412804705,0.85078216,0.31289694
0.31005732152162585,0.28174235403151066,0.3725898905680042,0.2808155699721965,0.31946352179393706,0.3165870638796369,0.84529483,0.3099559
0.3131839499739448,0.26876737720111216,0.3746743095362168,0.26876737720111216,0.36909420567888007,0.37440107839530423,0.9834199,0.2129013
0.31422615945805105,0.26876737720111216,0.3757165190203231,0.26876737720111216,0.35113615974771833,0.37593577944245704,0.9914574,0.18132609
0.3157894736842105,0.26506024096385544,0.37727983324648257,0.26413345690454126,0.3740353578377737,0.3872371160134398,0.99864846,0.10335127
0.3090151120375195,0.26969416126042633,0.3705054715997916,0.2706209453197405,0.40715794896352625,0.4015938277957709,0.7783738,0.1318673
0.3095362167795727,0.26969416126042633,0.3710265763418447,0.2706209453197405,0.40715794896352625,0.39010158826634284,0.84332836,0.15213996
0.31005732152162585,0.26969416126042633,0.3710265763418447,0.2706209453197405,0.4084138459743898,0.4019432796172769,0.7957143,0.11830465
0.2965085982282439,0.26969416126042633,0.3559145388223033,0.2715477293790547,0.3640734029962384,0.3540259203953962,0.5108726,0.09486975
0.297029702970297,0.26876737720111216,0.3564356435643564,0.2715477293790547,0.36412477067743015,0.3456664492218576,0.51178676,0.08739407
0.2965085982282439,0.26969416126042633,0.3559145388223033,0.2715477293790547,0.3822335017873779,0.336381244976865,0.51030296,0.084160015
0.310578426263679,0.3113994439295644,0.3725898905680042,0.3086190917516219,0.2610750339197615,0.2836183388404029,0.5480403,0.918799
0.3095362167795727,0.31047265987025024,0.3725898905680042,0.3086190917516219,0.27069514600185485,0.28604328520069694,0.5490456,0.88308936
0.3095362167795727,0.31047265987025024,0.3746743095362168,0.3076923076923077,0.2546793068607051,0.2623871884209808,0.68395674,0.7318878
0.31995831162063576,0.2974976830398517,0.3819697759249609,0.29842446709916587,0.28712406871010715,0.2853969916487933,0.97675073,0.53937817
0.31943720687858257,0.29564411492122333,0.3809275664408546,0.29471733086190915,0.30220252412804705,0.31452939363895704,0.97632784,0.5183774
0.31891610213652943,0.29471733086190915,0.3809275664408546,0.29471733086190915,0.32019315936789416,0.33668690602409385,0.9758103,0.51095015
